price,speed,hd,ram,screen,cd,multi,premium,ads,trend,price
1944,50,107,2,14,no,no,yes,275,12,1944
1804,25,120,4,14,no,no,no,275,12,1804
2095,33,212,4,17,no,no,yes,275,12,2095
2744,33,528,16,14,no,no,yes,275,12,2744
2295,33,540,8,14,no,no,yes,275,12,2295
1578,25,120,4,14,no,no,no,275,12,1578
2995,66,424,16,15,yes,no,yes,275,12,2995
2699,66,245,8,15,yes,no,yes,275,12,2699
2144,50,214,4,14,no,no,yes,275,12,2144
2799,66,340,16,15,yes,no,yes,275,12,2799
2390,50,214,4,14,yes,yes,yes,275,12,2390
1500,25,424,4,14,no,no,yes,275,12,1500
1749,33,120,4,14,no,no,no,275,12,1749
2090,25,426,8,15,no,no,yes,275,12,2090
2390,25,426,8,14,yes,yes,yes,275,12,2390
1720,33,424,4,14,no,no,yes,275,12,1720
1768,33,120,4,14,no,no,no,275,12,1768
1795,33,214,4,14,no,no,yes,275,12,1795
1644,25,107,2,14,no,no,yes,275,12,1644
2090,25,214,4,14,yes,yes,yes,275,12,2090
1299,25,170,4,14,no,no,yes,275,12,1299
2144,33,214,4,14,no,no,yes,275,12,2144
1799,33,230,4,14,no,no,yes,275,12,1799
2290,66,214,4,15,no,no,yes,216,13,2290
1299,33,212,4,14,no,no,yes,216,13,1299
1744,33,107,2,14,no,no,yes,216,13,1744
1644,25,107,2,14,no,no,yes,216,13,1644
2644,66,426,8,14,no,no,yes,216,13,2644
2420,50,528,8,14,no,no,yes,216,13,2420
1790,50,107,2,15,no,no,yes,216,13,1790
1644,33,107,2,14,no,no,yes,216,13,1644
3094,66,340,4,14,yes,no,no,216,13,3094
2590,33,426,8,14,yes,yes,yes,216,13,2590
1844,50,107,2,14,no,no,yes,216,13,1844
2790,33,528,16,15,no,no,yes,216,13,2790
2844,33,528,16,14,no,no,yes,216,13,2844
3699,66,527,16,17,yes,no,yes,216,13,3699
2779,66,340,4,14,no,no,no,216,13,2779
1689,25,212,4,14,no,no,no,216,13,1689
2769,33,340,8,15,yes,yes,yes,216,13,2769
1590,33,107,2,15,no,no,yes,216,13,1590
2890,50,528,16,15,no,no,yes,216,13,2890
2190,33,426,8,15,no,no,yes,216,13,2190
2185,33,420,8,17,no,no,yes,216,13,2185
1819,33,120,4,14,no,no,no,216,13,1819
1795,33,420,8,15,no,no,yes,216,13,1795
2944,33,528,16,14,no,no,yes,216,13,2944
2134,33,120,4,14,yes,no,no,216,13,2134
1695,33,420,4,15,no,no,yes,216,13,1695
2144,50,214,4,14,no,no,yes,216,13,2144
2244,33,426,8,14,no,no,yes,216,13,2244
2385,66,420,8,17,no,no,yes,216,13,2385
1799,66,245,4,15,no,no,yes,216,13,1799
1139,33,125,2,14,no,no,yes,216,13,1139
1975,66,420,4,14,yes,no,yes,216,13,1975
1558,25,120,4,14,no,no,no,216,13,1558
2698,50,320,8,15,yes,yes,yes,216,13,2698
2044,66,107,2,14,no,no,yes,216,13,2044
2844,33,528,16,14,no,no,yes,216,13,2844
1744,33,107,2,14,no,no,yes,216,13,1744
1999,33,340,8,14,yes,no,yes,216,13,1999
1749,33,120,4,14,no,no,no,216,13,1749
2690,50,426,8,14,yes,yes,yes,216,13,2690
2744,25,528,16,14,no,no,yes,216,13,2744
2390,50,214,4,14,yes,yes,yes,216,13,2390
3090,33,528,16,14,yes,yes,yes,216,13,3090
1990,66,107,2,15,no,no,yes,216,13,1990
1795,33,240,4,14,yes,yes,yes,216,13,1795
1895,33,214,4,14,no,no,yes,216,13,1895
2044,33,214,4,14,no,no,yes,216,13,2044
2195,50,340,8,15,no,no,yes,216,13,2195
2849,50,340,8,15,yes,yes,yes,216,13,2849
1799,33,270,4,14,no,no,yes,216,13,1799
2495,25,528,16,14,no,no,yes,216,13,2495
2744,50,340,8,17,no,no,yes,216,13,2744
2090,50,214,4,15,no,no,yes,216,13,2090
2144,33,214,4,14,no,no,yes,216,13,2144
2590,66,426,8,15,no,no,yes,216,13,2590
2328,66,212,4,14,no,no,no,216,13,2328
1494,33,240,4,15,no,no,yes,216,13,1494
2397,66,270,4,14,yes,yes,yes,216,13,2397
2999,66,340,8,15,yes,yes,yes,216,13,2999
2290,33,426,8,15,no,no,yes,216,13,2290
2490,33,426,8,14,yes,yes,yes,216,13,2490
2290,33,214,4,14,yes,yes,yes,216,13,2290
2799,50,320,8,15,yes,yes,yes,216,13,2799
999,33,125,2,14,no,no,yes,216,13,999
3090,66,528,16,15,no,no,yes,216,13,3090
2695,33,528,16,14,no,no,yes,216,13,2695
1899,33,245,4,15,yes,yes,yes,216,13,1899
1795,33,214,4,14,no,no,yes,216,13,1795
1995,66,420,8,15,no,no,yes,216,13,1995
2354,33,212,4,14,yes,no,no,216,13,2354
1579,33,245,4,15,no,no,yes,216,13,1579
2944,50,528,16,14,no,no,yes,216,13,2944
1797,25,270,4,14,yes,yes,yes,216,13,1797
2199,33,340,8,17,no,no,yes,216,13,2199
1844,33,107,2,14,no,no,yes,216,13,1844
2499,50,320,8,15,yes,no,yes,216,13,2499
2090,50,107,2,14,yes,yes,yes,216,13,2090
2195,66,214,4,14,no,no,yes,216,13,2195
1990,33,107,2,14,yes,yes,yes,216,13,1990
2259,33,245,4,14,no,no,no,216,13,2259
2690,33,528,16,15,no,no,yes,216,13,2690
2723,33,340,4,14,yes,no,no,216,13,2723
3354,66,420,4,15,yes,no,no,216,13,3354
2099,66,245,4,15,yes,yes,yes,216,13,2099
2320,33,528,8,14,no,no,yes,216,13,2320
2744,33,528,16,14,no,no,yes,216,13,2744
1295,25,107,4,14,no,no,yes,216,13,1295
2593,50,212,4,14,yes,no,no,216,13,2593
2390,25,426,8,14,yes,yes,yes,216,13,2390
2495,66,426,8,14,no,no,yes,216,13,2495
1395,25,107,2,14,no,no,yes,216,13,1395
2095,33,426,8,14,no,no,yes,216,13,2095
2444,66,214,4,14,no,no,yes,216,13,2444
2643,66,212,4,14,yes,no,no,216,13,2643
2620,66,528,8,14,no,no,yes,216,13,2620
1475,33,120,4,14,no,no,no,216,13,1475
2699,66,528,8,15,no,no,yes,216,13,2699
1908,33,120,4,14,no,no,no,216,13,1908
2590,25,528,16,15,no,no,yes,216,13,2590
1795,50,340,4,14,no,no,yes,216,13,1795
3190,50,528,16,14,yes,yes,yes,216,13,3190
3544,66,340,16,17,yes,no,yes,216,13,3544
2090,25,426,8,15,no,no,yes,216,13,2090
1495,33,107,2,14,no,no,yes,216,13,1495
2417,66,212,4,14,no,no,no,216,13,2417
2890,25,528,16,14,yes,yes,yes,216,13,2890
1629,50,245,4,15,no,no,yes,216,13,1629
2295,50,426,8,14,no,no,yes,216,13,2295
1995,25,426,8,14,no,no,yes,216,13,1995
1895,66,420,4,15,no,no,yes,216,13,1895
2595,33,528,16,14,no,no,yes,216,13,2595
1795,66,420,4,14,no,no,yes,216,13,1795
1690,33,107,2,15,no,no,yes,216,13,1690
2244,25,426,8,14,no,no,yes,216,13,2244
1990,33,214,4,15,no,no,yes,216,13,1990
2995,66,528,16,14,no,no,yes,216,13,2995
2744,66,426,8,14,no,no,yes,216,13,2744
1894,50,340,4,15,no,no,yes,216,13,1894
1890,33,107,2,14,yes,yes,yes,216,13,1890
2868,66,340,4,14,no,no,no,216,13,2868
1699,33,120,4,14,no,no,no,216,13,1699
2144,25,426,8,14,no,no,yes,216,13,2144
1499,50,245,4,14,no,no,yes,216,13,1499
1490,25,107,2,15,no,no,yes,216,13,1490
2990,33,528,16,14,yes,yes,yes,216,13,2990
1890,33,214,4,15,no,no,yes,216,13,1890
2995,66,528,8,15,no,no,yes,216,13,2995
1299,25,120,4,14,yes,no,yes,216,13,1299
1949,50,245,4,15,yes,yes,yes,216,13,1949
2995,66,528,16,14,no,no,yes,216,13,2995
1944,33,214,4,14,no,no,yes,216,13,1944
1595,33,420,4,14,no,no,yes,216,13,1595
1399,25,270,4,14,no,no,yes,216,13,1399
2999,66,450,16,15,yes,no,yes,216,13,2999
1982,25,212,4,14,yes,no,no,216,13,1982
2544,50,426,8,14,no,no,yes,216,13,2544
2890,66,426,8,14,yes,yes,yes,216,13,2890
2395,66,340,8,14,no,no,yes,216,13,2395
2609,66,245,4,14,no,no,no,216,13,2609
3097,66,528,8,15,yes,yes,yes,216,13,3097
2799,50,230,8,15,yes,yes,yes,216,13,2799
2590,66,214,4,14,yes,yes,yes,216,13,2590
1778,25,212,4,14,no,no,no,216,13,1778
3198,66,450,16,15,yes,yes,yes,216,13,3198
1784,25,120,4,14,yes,no,no,216,13,1784
2090,25,214,4,14,yes,yes,yes,216,13,2090
4799,66,1000,16,17,yes,no,yes,216,13,4799
2795,66,340,8,15,no,no,yes,216,13,2795
1449,33,245,4,14,no,no,yes,216,13,1449
2799,66,340,16,15,yes,no,yes,216,13,2799
3334,66,528,16,15,no,no,yes,216,13,3334
2290,66,107,2,14,yes,yes,yes,216,13,2290
1375,25,120,4,14,no,no,no,216,13,1375
1799,33,170,4,14,yes,yes,yes,216,13,1799
2429,66,340,8,17,no,no,yes,216,13,2429
1895,66,107,2,14,no,no,yes,216,13,1895
1844,25,214,4,14,no,no,yes,216,13,1844
3397,66,450,16,15,yes,yes,yes,216,13,3397
2995,66,340,16,15,yes,no,yes,216,13,2995
2120,25,528,8,14,no,no,yes,216,13,2120
3485,66,540,16,17,no,no,yes,216,13,3485
1944,25,214,4,14,no,no,yes,216,13,1944
1790,25,214,4,15,no,no,yes,216,13,1790
2644,25,528,16,14,no,no,yes,216,13,2644
1599,33,120,4,14,no,no,no,216,13,1599
2348,33,245,4,14,no,no,no,216,13,2348
2899,66,340,16,15,yes,no,yes,216,13,2899
2144,66,107,2,14,no,no,yes,216,13,2144
1695,25,214,4,14,no,no,yes,216,13,1695
2504,50,212,4,14,yes,no,no,216,13,2504
1799,33,120,4,14,no,no,no,216,13,1799
1425,25,120,4,14,no,no,no,216,13,1425
1544,25,107,2,14,no,no,yes,216,13,1544
2344,33,426,8,14,no,no,yes,216,13,2344
2004,25,212,4,14,yes,no,no,216,13,2004
2279,50,340,8,17,no,no,yes,216,13,2279
1799,50,340,4,15,no,no,yes,216,13,1799
2190,33,214,4,14,yes,yes,yes,216,13,2190
2924,66,245,4,14,yes,no,no,216,13,2924
2039,33,212,4,14,no,no,no,216,13,2039
2244,50,214,4,14,no,no,yes,216,13,2244
2220,33,528,8,14,no,no,yes,216,13,2220
1595,33,107,2,14,no,no,yes,216,13,1595
1695,50,107,2,14,no,no,yes,216,13,1695
1669,66,245,4,14,no,no,yes,216,13,1669
2698,66,245,4,14,no,no,no,216,13,2698
3275,66,540,16,15,yes,no,yes,216,13,3275
2195,33,426,8,14,no,no,yes,216,13,2195
2197,33,270,4,14,yes,yes,yes,216,13,2197
3244,66,528,16,14,no,no,yes,216,13,3244
2444,50,426,8,14,no,no,yes,216,13,2444
2795,50,528,16,14,no,no,yes,216,13,2795
1995,50,214,4,14,no,no,yes,216,13,1995
2944,66,340,8,17,no,no,yes,216,13,2944
2344,66,214,4,14,no,no,yes,216,13,2344
2395,66,340,8,15,no,no,yes,216,13,2395
2444,33,426,8,14,no,no,yes,216,13,2444
3390,66,528,16,14,yes,yes,yes,216,13,3390
3044,50,528,16,14,no,no,yes,216,13,3044
3039,66,420,4,15,no,no,no,216,13,3039
1944,50,107,2,14,no,no,yes,216,13,1944
1893,25,212,4,14,yes,no,no,216,13,1893
3095,66,540,16,15,no,no,yes,216,13,3095
2099,66,120,4,14,no,no,no,216,13,2099
1999,66,270,4,14,no,no,yes,216,13,1999
2044,33,214,4,14,no,no,yes,216,13,2044
2499,66,425,8,15,no,no,yes,216,13,2499
3144,66,528,16,14,no,no,yes,216,13,3144
2390,50,426,8,15,no,no,yes,216,13,2390
2344,33,426,8,14,no,no,yes,216,13,2344
1395,33,240,4,14,no,no,yes,216,13,1395
1790,25,107,2,14,yes,yes,yes,216,13,1790
2634,33,340,4,14,yes,no,no,216,13,2634
2574,33,245,4,14,yes,no,no,216,13,2574
1775,33,420,4,14,yes,no,yes,216,13,1775
1469,25,120,4,14,no,no,no,216,13,1469
1790,33,214,4,14,no,no,yes,292,14,1790
2329,66,212,4,14,no,no,no,292,14,2329
1795,33,420,8,15,no,no,yes,292,14,1795
2627,66,424,8,15,yes,yes,yes,292,14,2627
2344,33,426,8,14,yes,no,yes,292,14,2344
2994,33,528,16,14,yes,yes,yes,292,14,2994
1444,25,107,2,14,no,no,yes,292,14,1444
2395,66,340,8,14,no,no,yes,292,14,2395
2405,33,424,8,14,no,no,yes,292,14,2405
3239,50,340,8,17,no,no,no,292,14,3239
3090,66,528,16,15,yes,no,yes,292,14,3090
1995,50,212,8,14,yes,yes,yes,292,14,1995
2799,50,230,8,15,yes,yes,yes,292,14,2799
2295,50,426,8,14,yes,no,yes,292,14,2295
1999,33,340,8,14,yes,no,yes,292,14,1999
1799,33,170,4,14,yes,yes,yes,292,14,1799
3090,66,528,16,14,yes,no,yes,292,14,3090
1844,66,107,2,14,no,no,yes,292,14,1844
1995,66,214,4,14,no,no,yes,292,14,1995
2244,66,214,4,14,no,no,yes,292,14,2244
1644,50,107,2,14,no,no,yes,292,14,1644
1395,33,107,2,14,no,no,yes,292,14,1395
2144,25,426,8,14,yes,no,yes,292,14,2144
1795,33,240,4,14,yes,yes,yes,292,14,1795
1744,33,214,4,14,no,no,yes,292,14,1744
1794,25,214,4,14,yes,yes,yes,292,14,1794
2094,50,424,4,14,yes,yes,yes,292,14,2094
1399,66,270,4,14,no,no,yes,292,14,1399
1825,50,420,4,14,yes,no,yes,292,14,1825
2889,33,340,4,17,no,no,no,292,14,2889
1544,33,107,2,14,no,no,yes,292,14,1544
1794,33,212,4,14,yes,yes,yes,292,14,1794
2294,66,424,4,14,yes,yes,yes,292,14,2294
2444,50,426,8,14,yes,no,yes,292,14,2444
2395,66,340,8,15,no,no,yes,292,14,2395
3244,66,528,16,14,yes,no,yes,292,14,3244
1299,33,212,4,14,no,no,yes,292,14,1299
2044,50,214,4,14,no,no,yes,292,14,2044
2699,66,528,8,15,no,no,yes,292,14,2699
2744,50,340,8,17,no,no,yes,292,14,2744
2259,50,340,4,14,no,no,no,292,14,2259
2929,50,340,4,17,no,no,no,292,14,2929
1890,50,214,4,14,no,no,yes,292,14,1890
2344,33,426,8,14,yes,no,yes,292,14,2344
2795,50,528,16,14,yes,no,yes,292,14,2795
1925,33,212,4,14,no,no,yes,292,14,1925
1290,25,107,2,15,no,no,yes,292,14,1290
2094,50,214,4,14,yes,yes,yes,292,14,2094
2195,33,426,8,14,yes,no,yes,292,14,2195
2594,50,426,8,14,yes,yes,yes,292,14,2594
1890,50,214,4,15,no,no,yes,292,14,1890
1559,66,245,4,14,no,no,yes,292,14,1559
1795,50,214,4,14,no,no,yes,292,14,1795
2049,50,340,8,14,yes,no,yes,292,14,2049
2995,66,540,16,15,no,no,yes,292,14,2995
1689,25,212,4,14,no,no,no,292,14,1689
2294,50,424,8,14,yes,yes,yes,292,14,2294
1994,66,107,2,14,yes,yes,yes,292,14,1994
1695,33,214,4,14,no,no,yes,292,14,1695
1390,33,107,2,15,no,no,yes,292,14,1390
1295,33,214,4,14,no,no,yes,292,14,1295
3229,66,527,8,14,no,no,no,292,14,3229
1369,25,120,4,14,no,no,no,292,14,1369
2199,50,340,8,17,no,no,yes,292,14,2199
2425,50,212,8,14,yes,yes,yes,292,14,2425
1494,33,240,4,15,no,no,yes,292,14,1494
1745,50,420,4,15,no,no,yes,292,14,1745
2695,33,528,16,14,yes,no,yes,292,14,2695
2509,50,340,4,15,no,no,no,292,14,2509
3439,66,340,8,17,no,no,no,292,14,3439
3144,66,528,16,14,yes,no,yes,292,14,3144
2294,25,426,8,14,yes,yes,yes,292,14,2294
2495,25,528,16,14,yes,no,yes,292,14,2495
1590,25,214,4,14,no,no,yes,292,14,1590
2844,33,528,16,14,yes,no,yes,292,14,2844
2259,25,212,4,17,no,no,no,292,14,2259
2845,66,424,8,17,yes,no,yes,292,14,2845
2890,50,528,16,15,yes,no,yes,292,14,2890
1590,50,107,2,15,no,no,yes,292,14,1590
1894,33,214,4,14,yes,yes,yes,292,14,1894
3379,66,527,8,15,no,no,no,292,14,3379
2320,33,528,8,14,yes,no,yes,292,14,2320
2989,66,424,8,14,no,no,no,292,14,2989
2199,50,425,8,15,yes,no,yes,292,14,2199
1495,25,214,4,14,no,no,yes,292,14,1495
1875,66,420,4,15,no,no,yes,292,14,1875
2669,25,170,4,17,yes,no,no,292,14,2669
3799,66,527,8,17,no,no,no,292,14,3799
2369,66,340,8,17,no,no,yes,292,14,2369
2144,66,214,4,14,no,no,yes,292,14,2144
2095,33,426,8,14,yes,no,yes,292,14,2095
2790,33,528,16,15,yes,no,yes,292,14,2790
1729,66,245,4,15,no,no,yes,292,14,1729
1995,25,426,8,14,yes,no,yes,292,14,1995
2644,66,426,8,14,yes,yes,yes,292,14,2644
2229,66,212,4,14,no,no,no,292,14,2229
1995,66,424,4,14,no,no,yes,292,14,1995
1449,50,245,4,14,no,no,yes,292,14,1449
3294,66,528,16,14,yes,yes,yes,292,14,3294
2420,50,528,8,14,yes,no,yes,292,14,2420
2090,66,214,4,15,no,no,yes,292,14,2090
2249,25,170,4,15,yes,no,no,292,14,2249
1975,66,420,8,15,no,no,yes,292,14,1975
1999,25,170,4,14,yes,no,no,292,14,1999
2359,50,340,4,14,no,no,no,292,14,2359
2944,66,340,8,17,no,no,yes,292,14,2944
1790,66,107,2,15,no,no,yes,292,14,1790
2995,66,256,8,15,yes,no,yes,292,14,2995
2495,66,424,8,15,yes,no,yes,292,14,2495
1955,66,420,4,14,yes,no,yes,292,14,1955
2090,25,426,8,14,yes,no,yes,292,14,2090
1894,50,340,4,15,no,no,yes,292,14,1894
2644,25,528,16,14,yes,no,yes,292,14,2644
3089,66,424,8,14,no,no,no,292,14,3089
1744,25,214,4,14,no,no,yes,292,14,1744
2744,25,528,16,14,yes,no,yes,292,14,2744
2479,66,212,4,15,no,no,no,292,14,2479
2244,25,426,8,14,yes,no,yes,292,14,2244
1469,25,120,4,14,no,no,no,292,14,1469
1195,25,107,2,14,no,no,yes,292,14,1195
1619,25,120,4,15,no,no,no,292,14,1619
2394,33,426,8,14,yes,yes,yes,292,14,2394
1590,50,107,2,14,no,no,yes,292,14,1590
1939,33,212,4,14,no,no,no,292,14,1939
2090,25,426,8,15,yes,no,yes,292,14,2090
1490,33,107,2,15,no,no,yes,292,14,1490
1495,25,214,4,14,no,no,yes,292,14,1495
1694,33,107,2,14,yes,yes,yes,292,14,1694
2590,66,426,8,14,yes,no,yes,292,14,2590
2590,25,528,16,15,yes,no,yes,292,14,2590
2425,50,424,8,14,no,no,yes,292,14,2425
1849,50,245,4,15,yes,yes,yes,292,14,1849
2275,66,530,8,15,yes,no,yes,292,14,2275
3397,66,450,16,15,yes,yes,yes,292,14,3397
3044,50,528,16,14,yes,no,yes,292,14,3044
1495,33,212,4,14,no,no,yes,292,14,1495
2099,25,170,4,14,yes,no,no,292,14,2099
2769,66,340,8,14,no,no,no,292,14,2769
1695,66,107,2,14,no,no,yes,292,14,1695
2995,66,528,16,14,yes,no,yes,292,14,2995
2590,25,528,16,14,yes,no,yes,292,14,2590
3659,66,424,8,17,no,no,no,292,14,3659
2644,66,426,8,14,yes,no,yes,292,14,2644
1119,33,125,2,14,no,no,yes,292,14,1119
2159,33,340,8,17,no,no,yes,292,14,2159
2645,66,424,8,17,yes,no,yes,292,14,2645
2195,50,340,8,15,no,no,yes,292,14,2195
3544,66,340,16,17,yes,no,yes,292,14,3544
1195,25,214,4,14,no,no,yes,292,14,1195
3019,66,340,8,15,no,no,no,292,14,3019
1719,33,120,4,14,no,no,no,292,14,1719
1799,33,245,4,15,yes,yes,yes,292,14,1799
2390,50,426,8,14,yes,no,yes,292,14,2390
2039,33,212,4,14,no,no,no,292,14,2039
2079,33,212,4,15,no,no,no,292,14,2079
2819,50,340,8,15,no,no,no,292,14,2819
2609,33,212,4,17,no,no,no,292,14,2609
2039,25,120,4,17,no,no,no,292,14,2039
1590,25,214,4,15,no,no,yes,292,14,1590
2944,33,528,16,14,yes,no,yes,292,14,2944
2744,33,528,16,14,yes,no,yes,292,14,2744
1399,25,245,4,14,yes,no,yes,292,14,1399
2799,66,340,16,15,yes,no,yes,292,14,2799
1544,33,107,2,14,no,no,yes,292,14,1544
2290,33,426,8,15,yes,no,yes,292,14,2290
2290,33,426,8,14,yes,no,yes,292,14,2290
3094,50,528,16,14,yes,yes,yes,292,14,3094
1795,50,424,4,14,no,no,yes,292,14,1795
1390,33,107,2,14,no,no,yes,292,14,1390
2495,66,426,8,14,yes,no,yes,292,14,2495
1944,33,214,4,14,no,no,yes,292,14,1944
2220,33,528,8,14,yes,no,yes,292,14,2220
1495,25,340,8,14,no,no,yes,292,14,1495
1790,66,107,2,14,no,no,yes,292,14,1790
1595,33,340,8,14,no,no,yes,292,14,1595
2849,66,340,8,15,yes,yes,yes,292,14,2849
2769,50,340,8,15,yes,yes,yes,292,14,2769
2365,66,420,8,17,no,no,yes,292,14,2365
1744,50,107,2,14,no,no,yes,292,14,1744
949,33,125,2,14,no,no,yes,292,14,949
1844,33,214,4,14,no,no,yes,292,14,1844
1594,33,212,4,14,yes,yes,yes,292,14,1594
1589,25,212,4,14,no,no,no,292,14,1589
1529,33,245,4,15,no,no,yes,292,14,1529
1839,25,212,4,15,no,no,no,292,14,1839
2894,33,528,16,14,yes,yes,yes,292,14,2894
2427,66,424,8,15,yes,yes,yes,292,14,2427
1644,25,214,4,14,no,no,yes,292,14,1644
2690,33,528,16,15,yes,no,yes,292,14,2690
2390,50,426,8,15,yes,no,yes,292,14,2390
2795,66,424,16,15,yes,no,yes,292,14,2795
1794,33,212,4,14,yes,yes,yes,292,14,1794
2569,50,340,8,14,no,no,no,292,14,2569
1344,25,107,2,14,no,no,yes,292,14,1344
2225,50,424,4,14,no,no,yes,292,14,2225
2690,33,528,16,14,yes,no,yes,292,14,2690
1695,33,340,8,14,no,no,yes,292,14,1695
1929,33,212,4,14,no,no,no,292,14,1929
2899,66,212,4,17,no,no,no,292,14,2899
1844,33,214,4,14,no,no,yes,292,14,1844
2295,66,424,8,15,yes,no,yes,292,14,2295
3175,66,540,16,15,yes,no,yes,292,14,3175
1975,33,424,8,14,no,no,yes,292,14,1975
1999,33,170,4,14,yes,yes,yes,292,14,1999
2425,66,424,4,14,no,no,yes,292,14,2425
1794,50,107,2,14,yes,yes,yes,292,14,1794
1595,33,214,4,14,no,no,yes,292,14,1595
1595,33,420,4,14,no,no,yes,292,14,1595
2389,33,120,4,17,no,no,no,292,14,2389
1399,33,245,4,14,no,no,yes,292,14,1399
1395,33,214,4,14,no,no,yes,292,14,1395
2590,66,426,8,15,yes,no,yes,292,14,2590
1969,33,120,4,15,no,no,no,292,14,1969
2999,33,340,8,15,yes,yes,yes,292,14,2999
1644,33,107,2,14,no,no,yes,292,14,1644
3145,66,424,16,17,yes,no,yes,292,14,3145
2499,33,212,4,17,no,no,no,292,14,2499
1690,33,214,4,14,no,no,yes,292,14,1690
1495,50,107,2,14,no,no,yes,292,14,1495
1695,33,420,4,15,no,no,yes,292,14,1695
2899,66,340,16,15,yes,no,yes,292,14,2899
1775,66,420,4,14,no,no,yes,292,14,1775
1295,33,107,2,14,no,no,yes,292,14,1295
2090,66,214,4,14,no,no,yes,292,14,2090
2190,33,426,8,15,yes,no,yes,292,14,2190
1490,33,107,2,14,no,no,yes,292,14,1490
2869,66,340,8,14,no,no,no,292,14,2869
2795,66,340,8,15,no,no,yes,292,14,2795
2444,33,426,8,14,yes,no,yes,292,14,2444
2495,66,426,8,14,yes,no,yes,292,14,2495
1790,33,214,4,15,no,no,yes,292,14,1790
1295,33,212,4,14,no,no,yes,292,14,1295
1795,50,340,4,14,no,no,yes,292,14,1795
1559,50,245,4,15,no,no,yes,292,14,1559
1994,33,214,4,14,yes,yes,yes,292,14,1994
1829,33,212,4,14,no,no,no,292,14,1829
1494,25,107,2,14,yes,yes,yes,292,14,1494
2999,66,450,16,15,yes,no,yes,292,14,2999
2195,33,426,8,14,yes,no,yes,292,14,2195
2199,66,340,8,14,yes,no,yes,292,14,2199
2595,33,528,16,14,yes,no,yes,292,14,2595
1395,33,240,4,14,no,no,yes,292,14,1395
1444,33,107,2,14,no,no,yes,292,14,1444
2544,50,426,8,14,yes,no,yes,292,14,2544
1699,33,120,4,14,no,no,no,292,14,1699
2219,33,340,4,14,no,no,no,292,14,2219
2927,66,424,16,15,yes,yes,yes,292,14,2927
2794,66,426,8,14,yes,yes,yes,292,14,2794
1944,50,214,4,14,no,no,yes,292,14,1944
2144,25,426,8,14,yes,yes,yes,292,14,2144
1999,66,245,4,15,yes,yes,yes,292,14,1999
2620,66,528,8,14,yes,no,yes,292,14,2620
2944,50,528,16,14,yes,no,yes,292,14,2944
2190,33,426,8,14,yes,no,yes,292,14,2190
3129,66,527,8,14,no,no,no,292,14,3129
2319,33,340,4,14,no,no,no,292,14,2319
2890,50,528,16,14,yes,no,yes,292,14,2890
2744,66,426,8,14,yes,no,yes,292,14,2744
2185,33,420,8,17,no,no,yes,292,14,2185
1495,33,212,4,14,no,no,yes,292,14,1495
2494,33,426,8,14,yes,yes,yes,292,14,2494
1819,33,120,4,14,no,no,no,292,14,1819
2294,66,214,4,14,yes,yes,yes,292,14,2294
3397,66,450,16,15,yes,yes,yes,292,14,3397
1690,33,214,4,15,no,no,yes,292,14,1690
1594,33,107,2,14,yes,yes,yes,292,14,1594
2469,33,340,4,15,no,no,no,292,14,2469
1775,33,420,4,14,yes,no,yes,292,14,1775
1925,33,212,4,14,no,no,yes,292,14,1925
2274,33,424,8,14,yes,yes,yes,292,14,2274
1195,25,107,4,14,no,no,yes,292,14,1195
1944,66,107,2,14,no,no,yes,292,14,1944
2120,25,528,8,14,yes,no,yes,292,14,2120
1290,25,107,2,14,no,no,yes,292,14,1290
1559,33,212,4,14,no,no,yes,292,14,1559
2669,50,340,8,14,no,no,no,292,14,2669
2794,25,528,16,14,yes,yes,yes,292,14,2794
2995,66,528,16,14,yes,no,yes,292,14,2995
2189,33,212,4,15,no,no,no,292,14,2189
2344,33,426,8,14,yes,yes,yes,292,14,2344
3334,66,528,16,15,yes,no,yes,292,14,3334
3385,66,540,16,17,no,no,yes,292,14,3385
2995,66,340,16,15,yes,no,yes,292,14,2995
3239,66,424,8,15,no,no,no,292,14,3239
2244,33,426,8,14,yes,no,yes,292,14,2244
1725,33,212,4,14,no,no,yes,292,14,1725
2790,33,528,16,14,yes,no,yes,292,14,2790
1995,50,424,8,14,no,no,yes,292,14,1995
2844,33,528,16,14,yes,no,yes,292,14,2844
1645,50,420,4,14,no,no,yes,292,14,1645
2799,50,320,8,15,yes,yes,yes,292,14,2799
1695,33,214,4,14,no,no,yes,292,14,1695
1655,50,340,4,15,no,no,yes,267,15,1655
2425,50,212,8,15,yes,yes,yes,267,15,2425
3239,50,340,8,17,no,no,no,267,15,3239
1944,66,107,2,14,no,no,yes,267,15,1944
2495,66,424,8,15,yes,no,yes,267,15,2495
1999,33,340,8,14,yes,no,yes,267,15,1999
2644,33,528,16,14,yes,no,yes,267,15,2644
2090,33,426,8,14,yes,no,yes,267,15,2090
1895,66,425,8,15,no,no,yes,267,15,1895
2799,50,340,8,14,yes,yes,yes,267,15,2799
1444,25,107,2,14,no,no,yes,267,15,1444
2390,25,528,16,14,yes,no,yes,267,15,2390
1695,66,107,2,14,no,no,yes,267,15,1695
2609,33,212,4,17,no,no,no,267,15,2609
2895,66,528,8,15,yes,no,yes,267,15,2895
2049,50,340,8,14,yes,no,yes,267,15,2049
2499,33,212,4,17,no,no,no,267,15,2499
1999,66,340,8,15,yes,no,yes,267,15,1999
1395,33,214,4,14,no,no,yes,267,15,1395
